ID,City,Locality,BHK,Area_SqFt,Price,Price_Per_SqFt,Year
2317,Chennai,Boat Club,2,1330,42627830,32051,2023
2318,Chennai,Boat Club,2,814,31483078,38677,2023
2319,Chennai,Boat Club,2,896,32643072,36432,2023
2320,Chennai,Boat Club,1,796,26816444,33689,2023
2321,Chennai,Boat Club,3,1833,68143608,37176,2023
2322,Chennai,Boat Club,1,427,15218707,35641,2023
2323,Chennai,Boat Club,2,848,31784736,37482,2023
2324,Chennai,Boat Club,1,710,24970700,35170,2023
2325,Chennai,Boat Club,3,1497,55104570,36810,2023
2326,Chennai,Boat Club,4,2256,87171840,38640,2023
2327,Chennai,Boat Club,4,2908,94163948,32381,2023
2328,Chennai,Boat Club,1,608,21138336,34767,2023
2329,Chennai,Poes Garden,4,2648,76508664,28893,2023
2330,Chennai,Poes Garden,3,1230,36496560,29672,2023
2331,Chennai,Poes Garden,2,1000,28191000,28191,2023
2332,Chennai,Poes Garden,2,1114,39755318,35687,2023
2333,Chennai,Poes Garden,3,1638,56763252,34654,2023
2334,Chennai,Poes Garden,2,1582,43599920,27560,2023
2335,Chennai,Poes Garden,3,1449,40056156,27644,2023
2336,Chennai,Poes Garden,1,562,19576146,34833,2023
2337,Chennai,Poes Garden,2,1320,41180040,31197,2023
2338,Chennai,Poes Garden,1,739,24212596,32764,2023
2339,Chennai,Poes Garden,1,640,18725120,29258,2023
2340,Chennai,Poes Garden,1,475,15382875,32385,2023
2341,Chennai,Poes Garden,4,2064,74980992,36328,2023
2342,Chennai,Poes Garden,1,535,16696815,31209,2023
2343,Chennai,Poes Garden,2,1384,44343360,32040,2023
2344,Chennai,Poes Garden,4,3024,90308736,29864,2023
2345,Chennai,Poes Garden,4,3120,113106240,36252,2023
2346,Chennai,Poes Garden,2,1596,45765300,28675,2023
2347,Chennai,Poes Garden,2,1400,43132600,30809,2023
2348,Chennai,Poes Garden,4,3112,106682472,34281,2023
2349,Chennai,Poes Garden,1,703,22051001,31367,2023
2350,Chennai,Poes Garden,4,2400,72261600,30109,2023
2351,Chennai,Poes Garden,2,1064,36443064,34251,2023
2352,Chennai,Poes Garden,1,429,12428130,28970,2023
2353,Chennai,Poes Garden,3,1464,47322336,32324,2023
2354,Chennai,Poes Garden,1,725,21686925,29913,2023
2355,Chennai,Poes Garden,4,1988,66514504,33458,2023
2356,Chennai,Poes Garden,2,1582,52648960,33280,2023
2357,Chennai,Poes Garden,1,526,15641662,29737,2023
2358,Chennai,Poes Garden,2,1264,41217776,32609,2023
2359,Chennai,Poes Garden,1,791,26116447,33017,2023
2360,Chennai,Poes Garden,4,2028,57891288,28546,2023
2361,Chennai,Poes Garden,1,498,17180502,34499,2023
2362,Chennai,Poes Garden,3,1794,49625628,27662,2023
2363,Chennai,Poes Garden,3,1782,54176364,30402,2023
2364,Chennai,Poes Garden,1,500,18057000,36114,2023
2365,Chennai,Poes Garden,4,2672,97100480,36340,2023
2366,Chennai,Poes Garden,1,453,13806987,30479,2023
2367,Chennai,Poes Garden,1,745,24525400,32920,2023
2368,Chennai,Poes Garden,3,1713,58778169,34313,2023
2369,Chennai,Poes Garden,2,1034,31138910,30115,2023
2370,Chennai,Poes Garden,3,1479,50216487,33953,2023
2371,Chennai,Poes Garden,2,1562,47601950,30475,2023
2372,Chennai,Poes Garden,4,1652,57582112,34856,2023
2373,Chennai,Poes Garden,4,1712,55677664,32522,2023
2374,Chennai,Poes Garden,4,2324,73559248,31652,2023
2375,Chennai,Poes Garden,2,1432,48254104,33697,2023
2376,Chennai,Poes Garden,2,1580,44592340,28223,2023
2377,Chennai,Poes Garden,1,400,14059200,35148,2023
2378,Chennai,Poes Garden,2,1362,42002718,30839,2023
2379,Chennai,Poes Garden,1,683,24657666,36102,2023
2380,Chennai,Adyar,2,882,16358454,18547,2023
2381,Chennai,Adyar,3,1893,33687828,17796,2023
2382,Chennai,Adyar,3,1464,26735568,18262,2023
2383,Chennai,Adyar,4,1716,30682080,17880,2023
2384,Chennai,Adyar,3,2127,40185411,18893,2023
2385,Chennai,Adyar,1,736,10343008,14053,2023
2386,Chennai,Adyar,1,487,7695574,15802,2023
2387,Chennai,Adyar,2,914,14532600,15900,2023
2388,Chennai,Adyar,4,1856,29332224,15804,2023
2389,Chennai,Adyar,1,744,13751352,18483,2023
2390,Chennai,Adyar,4,1912,33637816,17593,2023
2391,Chennai,Adyar,2,816,13044576,15986,2023
2392,Chennai,Adyar,3,1368,22703328,16596,2023
2393,Chennai,Adyar,3,1533,25156530,16410,2023
2394,Chennai,Adyar,4,1800,25754400,14308,2023
2395,Chennai,Adyar,2,1232,18609360,15105,2023
2396,Chennai,Adyar,2,806,15074618,18703,2023
2397,Chennai,Adyar,1,537,8791764,16372,2023
2398,Chennai,Adyar,4,2020,31002960,15348,2023
2399,Chennai,Adyar,2,1390,24742000,17800,2023
2400,Chennai,Adyar,2,1162,20113058,17309,2023
2401,Chennai,Adyar,2,1094,16917616,15464,2023
2402,Chennai,Adyar,3,2274,34160028,15022,2023
2403,Chennai,Adyar,2,1296,18632592,14377,2023
2404,Chennai,Adyar,4,1820,30288440,16642,2023
2405,Chennai,Adyar,4,2848,45468320,15965,2023
2406,Chennai,Adyar,4,2840,43045880,15157,2023
2407,Chennai,Adyar,4,2760,39663960,14371,2023
2408,Chennai,Adyar,2,1334,20983820,15730,2023
2409,Chennai,Adyar,3,1566,26041014,16629,2023
2410,Chennai,Adyar,3,2046,37675044,18414,2023
2411,Chennai,Adyar,3,1287,20601009,16007,2023
2412,Chennai,Adyar,4,1900,27489200,14468,2023
2413,Chennai,Adyar,2,1414,22788024,16116,2023
2414,Chennai,Adyar,1,562,10292468,18314,2023
2415,Chennai,Adyar,4,1704,32311248,18962,2023
2416,Chennai,Adyar,1,649,10038083,15467,2023
2417,Chennai,Adyar,2,1104,16734432,15158,2023
2418,Chennai,Adyar,1,638,11593736,18172,2023
2419,Chennai,Adyar,3,2199,34091097,15503,2023
2420,Chennai,Adyar,4,1784,28690288,16082,2023
2421,Chennai,Adyar,3,1770,29265180,16534,2023
2422,Chennai,Adyar,4,3112,58091704,18667,2023
2423,Chennai,Adyar,1,684,12729924,18611,2023
2424,Chennai,Adyar,4,2828,44772896,15832,2023
2425,Chennai,Adyar,4,2664,50301648,18882,2023
2426,Chennai,Adyar,1,523,8926564,17068,2023
2427,Chennai,Adyar,4,2484,41306436,16629,2023
2428,Chennai,Adyar,3,1584,28380528,17917,2023
2429,Chennai,Adyar,2,1128,16537608,14661,2023
2430,Chennai,Adyar,1,770,13582030,17639,2023
2431,Chennai,Adyar,1,423,6877980,16260,2023
2432,Chennai,Besant Nagar,4,2504,47866464,19116,2023
2433,Chennai,Besant Nagar,3,2247,43780548,19484,2023
2434,Chennai,Besant Nagar,2,1058,16961856,16032,2023
2435,Chennai,Besant Nagar,2,1026,18108900,17650,2023
2436,Chennai,Besant Nagar,2,1536,23709696,15436,2023
2437,Chennai,Besant Nagar,2,1556,30200404,19409,2023
2438,Chennai,Besant Nagar,2,1082,21462552,19836,2023
2439,Chennai,Besant Nagar,1,776,13105088,16888,2023
2440,Chennai,Besant Nagar,2,1330,27198500,20450,2023
2441,Chennai,Besant Nagar,1,765,14913675,19495,2023
2442,Chennai,Besant Nagar,3,1908,38112300,19975,2023
2443,Chennai,Besant Nagar,3,1428,26597928,18626,2023
2444,Chennai,Besant Nagar,2,1290,26563680,20592,2023
2445,Chennai,Besant Nagar,4,2496,43018560,17235,2023
2446,Chennai,Besant Nagar,2,1270,22787610,17943,2023
2447,Chennai,Besant Nagar,2,1050,16482900,15698,2023
2448,Chennai,Besant Nagar,1,576,11722752,20352,2023
2449,Chennai,Besant Nagar,3,2214,36559782,16513,2023
2450,Chennai,Besant Nagar,3,1542,28605642,18551,2023
2451,Chennai,Besant Nagar,1,565,10644600,18840,2023
2452,Chennai,Besant Nagar,4,2432,42170880,17340,2023
2453,Chennai,Besant Nagar,1,672,10473792,15586,2023
2454,Chennai,Besant Nagar,1,681,12976455,19055,2023
2455,Chennai,Besant Nagar,3,2265,43945530,19402,2023
2456,Chennai,Besant Nagar,2,1450,24088850,16613,2023
2457,Chennai,Besant Nagar,3,1341,26469999,19739,2023
2458,Chennai,Besant Nagar,2,1458,28374138,19461,2023
2459,Chennai,Besant Nagar,1,607,12312995,20285,2023
2460,Chennai,Besant Nagar,1,646,10285612,15922,2023
2461,Chennai,Besant Nagar,4,2484,41942340,16885,2023
2462,Chennai,Besant Nagar,1,646,13068580,20230,2023
2463,Chennai,Besant Nagar,1,536,10817016,20181,2023
2464,Chennai,Besant Nagar,4,2772,56119140,20245,2023
2465,Chennai,Besant Nagar,2,1546,27650210,17885,2023
2466,Chennai,Besant Nagar,4,3152,60130704,19077,2023
2467,Chennai,Besant Nagar,3,1437,27551601,19173,2023
2468,Chennai,Besant Nagar,1,550,11106150,20193,2023
2469,Chennai,Besant Nagar,3,2172,44949540,20695,2023
2470,Chennai,Besant Nagar,2,1400,25725000,18375,2023
2471,Chennai,Besant Nagar,1,509,8150617,16013,2023
2472,Chennai,Besant Nagar,3,1899,31386672,16528,2023
2473,Chennai,Besant Nagar,1,754,11611600,15400,2023
2474,Chennai,Besant Nagar,1,504,10315368,20467,2023
2475,Chennai,Besant Nagar,2,958,17574510,18345,2023
2476,Chennai,Besant Nagar,1,554,11434560,20640,2023
2477,Chennai,Besant Nagar,3,1623,27599115,17005,2023
2478,Chennai,Besant Nagar,1,576,10755648,18673,2023
2479,Chennai,Besant Nagar,1,431,6883070,15970,2023
2480,Chennai,Besant Nagar,3,2364,44038956,18629,2023
2481,Chennai,Besant Nagar,2,916,17327972,18917,2023
2482,Chennai,Besant Nagar,3,1290,25441380,19722,2023
2483,Chennai,Besant Nagar,3,1740,29117160,16734,2023
2484,Chennai,Besant Nagar,1,623,10708124,17188,2023
2485,Chennai,Besant Nagar,1,432,7921152,18336,2023
2486,Chennai,Besant Nagar,4,2448,50536512,20644,2023
2487,Chennai,Besant Nagar,3,1662,30476094,18337,2023
2488,Chennai,Besant Nagar,3,2325,47825250,20570,2023
2489,Chennai,Besant Nagar,3,2280,45369720,19899,2023
2490,Chennai,Besant Nagar,2,1572,27936012,17771,2023
2491,Chennai,Besant Nagar,4,3120,58949280,18894,2023
2492,Chennai,Besant Nagar,4,1680,33820080,20131,2023
2493,Chennai,Besant Nagar,3,2199,40261491,18309,2023
2494,Chennai,Besant Nagar,2,824,15785368,19157,2023
2495,Chennai,Besant Nagar,4,2008,38840744,19343,2023
2496,Chennai,Besant Nagar,2,1138,21760836,19122,2023
2497,Chennai,Besant Nagar,1,568,10433024,18368,2023
2498,Chennai,Besant Nagar,2,1184,21926496,18519,2023
2499,Chennai,Besant Nagar,2,916,15659020,17095,2023
2500,Chennai,Besant Nagar,3,1359,27988605,20595,2023
2501,Chennai,Besant Nagar,2,1454,22337802,15363,2023
2502,Chennai,Besant Nagar,2,1220,21916080,17964,2023
2503,Chennai,Besant Nagar,4,1648,25698912,15594,2023
2504,Chennai,Besant Nagar,2,920,17469880,18989,2023
2505,Chennai,Besant Nagar,4,1648,30286944,18378,2023
2506,Chennai,Besant Nagar,2,1430,25862980,18086,2023
2507,Chennai,Besant Nagar,2,928,17450112,18804,2023
2508,Chennai,Besant Nagar,2,1160,22325360,19246,2023
2509,Chennai,Besant Nagar,1,488,8503888,17426,2023
2510,Chennai,Velachery,4,2244,18800232,8378,2023
2511,Chennai,Velachery,4,2016,15111936,7496,2023
2512,Chennai,Velachery,1,661,6280822,9502,2023
2513,Chennai,Velachery,1,420,3327660,7923,2023
2514,Chennai,Velachery,2,1318,11148962,8459,2023
2515,Chennai,Velachery,4,1820,15828540,8697,2023
2516,Chennai,Velachery,1,517,3997961,7733,2023
2517,Chennai,Velachery,2,1280,10749440,8398,2023
2518,Chennai,Velachery,2,1312,10514368,8014,2023
2519,Chennai,Velachery,2,896,8526336,9516,2023
2520,Chennai,Velachery,4,1812,16032576,8848,2023
2521,Chennai,Velachery,1,727,6355434,8742,2023
2522,Chennai,Velachery,4,2996,25555880,8530,2023
2523,Chennai,Velachery,3,1233,9601371,7787,2023
2524,Chennai,Velachery,4,2616,19876368,7598,2023
2525,Chennai,Velachery,3,1293,12584769,9733,2023
2526,Chennai,Velachery,2,932,7930388,8509,2023
2527,Chennai,Velachery,3,1509,11157546,7394,2023
2528,Chennai,Velachery,2,1098,9798552,8924,2023
2529,Chennai,Velachery,1,599,5837854,9746,2023
2530,Chennai,Velachery,4,1960,16908920,8627,2023
2531,Chennai,Velachery,4,2412,19168164,7947,2023
2532,Chennai,Velachery,3,1233,10119231,8207,2023
2533,Chennai,Velachery,1,781,5910608,7568,2023
2534,Chennai,Velachery,1,635,5535295,8717,2023
2535,Chennai,Velachery,1,443,3473563,7841,2023
2536,Chennai,Velachery,2,1362,13077924,9602,2023
2537,Chennai,Velachery,3,1338,10592946,7917,2023
2538,Chennai,Velachery,2,1330,12064430,9071,2023
2539,Chennai,Velachery,3,1965,17034585,8669,2023
2540,Chennai,Velachery,1,511,4927573,9643,2023
2541,Chennai,Velachery,4,2928,24396096,8332,2023
2542,Chennai,Velachery,2,948,8585088,9056,2023
2543,Chennai,Velachery,1,535,4548570,8502,2023
2544,Chennai,Velachery,4,2208,19750560,8945,2023
2545,Chennai,Velachery,3,1944,18516600,9525,2023
2546,Chennai,Velachery,3,1305,9998910,7662,2023
2547,Chennai,Velachery,3,2151,20268873,9423,2023
2548,Chennai,Velachery,3,1287,11902176,9248,2023
2549,Chennai,Velachery,3,1764,13912668,7887,2023
2550,Chennai,Velachery,2,1172,9676032,8256,2023
2551,Chennai,Velachery,1,766,6488020,8470,2023
2552,Chennai,Velachery,1,424,3869000,9125,2023
2553,Chennai,Velachery,3,1959,15787581,8059,2023
2554,Chennai,Velachery,2,1054,8207498,7787,2023
2555,Chennai,Velachery,3,1338,10488582,7839,2023
2556,Chennai,Velachery,3,2034,16658460,8190,2023
2557,Chennai,Velachery,3,2091,16035879,7669,2023
2558,Chennai,Velachery,3,2334,20805276,8914,2023
2559,Chennai,Velachery,3,2292,16651380,7265,2023
2560,Chennai,Velachery,4,2612,22168044,8487,2023
2561,Chennai,Velachery,1,492,3578808,7274,2023
2562,Chennai,Velachery,1,768,5976576,7782,2023
2563,Chennai,Velachery,3,1761,14114415,8015,2023
2564,Chennai,Velachery,3,1695,14427840,8512,2023
2565,Chennai,Velachery,2,970,7795890,8037,2023
2566,Chennai,Velachery,3,1647,13312701,8083,2023
2567,Chennai,Velachery,2,1086,9735990,8965,2023
2568,Chennai,Velachery,3,1653,15000975,9075,2023
2569,Chennai,Velachery,4,2552,20423656,8003,2023
2570,Chennai,Velachery,4,2040,18551760,9094,2023
2571,Chennai,Velachery,1,556,5303684,9539,2023
2572,Chennai,Velachery,3,2280,17635800,7735,2023
2573,Chennai,Velachery,1,539,4456991,8269,2023
2574,Chennai,Velachery,1,401,3068452,7652,2023
2575,Chennai,OMR,4,2048,9674752,4724,2023
2576,Chennai,OMR,2,860,4115960,4786,2023
2577,Chennai,OMR,3,2055,12704010,6182,2023
2578,Chennai,OMR,1,648,3919104,6048,2023
2579,Chennai,OMR,3,1257,6523830,5190,2023
2580,Chennai,OMR,3,1470,7666050,5215,2023
2581,Chennai,OMR,1,502,2628472,5236,2023
2582,Chennai,OMR,3,1347,6321471,4693,2023
2583,Chennai,OMR,3,2241,14111577,6297,2023
2584,Chennai,OMR,1,618,3335346,5397,2023
2585,Chennai,OMR,3,1914,11644776,6084,2023
2586,Chennai,OMR,1,532,2942492,5531,2023
2587,Chennai,OMR,3,1236,6657096,5386,2023
2588,Chennai,OMR,2,1312,7331456,5588,2023
2589,Chennai,OMR,1,409,2212690,5410,2023
2590,Chennai,OMR,4,2904,17612760,6065,2023
2591,Chennai,OMR,3,1944,9826920,5055,2023
2592,Chennai,OMR,4,2268,11274228,4971,2023
2593,Chennai,OMR,4,2208,12099840,5480,2023
2594,Chennai,OMR,4,3192,15944040,4995,2023
2595,Chennai,OMR,2,1046,4890050,4675,2023
2596,Chennai,OMR,1,653,3686185,5645,2023
2597,Chennai,OMR,4,2676,15108696,5646,2023
2598,Chennai,OMR,3,2286,11466576,5016,2023
2599,Chennai,OMR,2,1596,8586480,5380,2023
2600,Chennai,OMR,3,1218,7507752,6164,2023
2601,Chennai,OMR,4,1692,9251856,5468,2023
2602,Chennai,OMR,1,415,2615330,6302,2023
2603,Chennai,OMR,1,658,3572940,5430,2023
2604,Chennai,OMR,4,2700,13421700,4971,2023
2605,Chennai,OMR,2,1542,8018400,5200,2023
2606,Chennai,OMR,4,3092,17395592,5626,2023
2607,Chennai,OMR,1,696,4023576,5781,2023
2608,Chennai,OMR,3,1233,6443658,5226,2023
2609,Chennai,OMR,2,1024,5559296,5429,2023
2610,Chennai,OMR,2,978,5923746,6057,2023
2611,Chennai,OMR,4,2968,17677408,5956,2023
2612,Chennai,OMR,4,2856,13417488,4698,2023
2613,Chennai,OMR,3,1227,6682242,5446,2023
2614,Chennai,OMR,1,580,3389520,5844,2023
2615,Chennai,OMR,1,714,3373650,4725,2023
2616,Chennai,OMR,4,2796,13873752,4962,2023
2617,Chennai,OMR,4,1964,11179088,5692,2023
2618,Chennai,OMR,4,1684,10432380,6195,2023
2619,Chennai,OMR,1,625,3490625,5585,2023
2620,Chennai,OMR,4,2864,15840784,5531,2023
2621,Chennai,OMR,3,2382,13191516,5538,2023
2622,Chennai,OMR,2,942,5130132,5446,2023
2623,Chennai,OMR,3,2013,12100143,6011,2023
2624,Chennai,OMR,3,1824,9442848,5177,2023
2625,Chennai,OMR,2,1068,5624088,5266,2023
2626,Chennai,OMR,3,1866,11683026,6261,2023
2627,Chennai,OMR,4,1840,10454880,5682,2023
2628,Chennai,OMR,4,2852,16535896,5798,2023
2629,Chennai,OMR,2,1306,7320130,5605,2023
2630,Chennai,OMR,4,1652,10400992,6296,2023
2631,Chennai,OMR,1,595,3586065,6027,2023
2632,Chennai,OMR,1,633,3109296,4912,2023
2633,Chennai,OMR,3,2094,12989082,6203,2023
2634,Gurgaon,DLF Phase 5,1,621,9927306,15986,2023
2635,Gurgaon,DLF Phase 5,1,476,8133412,17087,2023
2636,Gurgaon,DLF Phase 5,4,1968,37425456,19017,2023
2637,Gurgaon,DLF Phase 5,4,2488,47530752,19104,2023
2638,Gurgaon,DLF Phase 5,4,2932,46662780,15915,2023
2639,Gurgaon,DLF Phase 5,2,1418,28327386,19977,2023
2640,Gurgaon,DLF Phase 5,1,689,11300289,16401,2023
2641,Gurgaon,DLF Phase 5,4,2712,52737552,19446,2023
2642,Gurgaon,DLF Phase 5,3,1569,27267651,17379,2023
2643,Gurgaon,DLF Phase 5,3,1815,30295980,16692,2023
2644,Gurgaon,DLF Phase 5,3,2028,41032524,20233,2023
2645,Gurgaon,DLF Phase 5,2,1300,23699000,18230,2023
2646,Gurgaon,DLF Phase 5,3,1545,25045995,16211,2023
2647,Gurgaon,DLF Phase 5,3,1785,35480445,19877,2023
2648,Gurgaon,DLF Phase 5,2,1600,27256000,17035,2023
2649,Gurgaon,DLF Phase 5,4,2432,39213568,16124,2023
2650,Gurgaon,DLF Phase 5,4,3108,55148352,17744,2023
2651,Gurgaon,DLF Phase 5,1,598,12197406,20397,2023
2652,Gurgaon,DLF Phase 5,1,428,8639180,20185,2023
2653,Gurgaon,DLF Phase 5,4,2496,46884864,18784,2023
2654,Gurgaon,DLF Phase 5,4,1680,34043520,20264,2023
2655,Gurgaon,DLF Phase 5,3,1398,27107220,19390,2023
2656,Gurgaon,DLF Phase 5,1,769,15646074,20346,2023
2657,Gurgaon,DLF Phase 5,1,789,13654434,17306,2023
2658,Gurgaon,DLF Phase 5,1,545,9392530,17234,2023
2659,Gurgaon,DLF Phase 5,1,514,8905564,17326,2023
2660,Gurgaon,DLF Phase 5,3,1632,26950848,16514,2023
2661,Gurgaon,DLF Phase 5,2,1260,25678800,20380,2023
2662,Gurgaon,DLF Phase 5,2,1228,22170312,18054,2023
2663,Gurgaon,DLF Phase 5,3,1833,36480366,19902,2023
2664,Gurgaon,DLF Phase 5,4,2328,46776504,20093,2023
2665,Gurgaon,DLF Phase 5,4,1836,37779372,20577,2023
2666,Gurgaon,DLF Phase 5,3,1830,30716550,16785,2023
2667,Gurgaon,DLF Phase 5,1,456,7800336,17106,2023
2668,Gurgaon,DLF Phase 5,1,704,12443200,17675,2023
2669,Gurgaon,DLF Phase 5,4,2644,49651676,18779,2023
2670,Gurgaon,DLF Phase 5,1,718,14421030,20085,2023
2671,Gurgaon,DLF Phase 5,3,1767,32306061,18283,2023
2672,Gurgaon,DLF Phase 5,2,1146,22827174,19919,2023
2673,Gurgaon,DLF Phase 5,2,1506,28347438,18823,2023
2674,Gurgaon,DLF Phase 5,2,1280,26640640,20813,2023
2675,Gurgaon,DLF Phase 5,3,1227,19920345,16235,2023
2676,Gurgaon,DLF Phase 5,4,1612,30839172,19131,2023
2677,Gurgaon,DLF Phase 5,2,1186,25005624,21084,2023
2678,Gurgaon,DLF Phase 5,3,1620,27206280,16794,2023
2679,Gurgaon,DLF Phase 5,1,405,7084665,17493,2023
2680,Gurgaon,DLF Phase 5,2,1138,21818874,19173,2023
2681,Gurgaon,DLF Phase 5,2,872,14034840,16095,2023
2682,Gurgaon,DLF Phase 5,3,1464,31098288,21242,2023
2683,Gurgaon,DLF Phase 5,1,777,13887321,17873,2023
2684,Gurgaon,DLF Phase 5,2,1418,24018084,16938,2023
2685,Gurgaon,DLF Phase 5,3,2214,43206210,19515,2023
2686,Gurgaon,DLF Phase 5,4,2120,43729240,20627,2023
2687,Gurgaon,DLF Phase 5,2,1014,20308392,20028,2023
2688,Gurgaon,DLF Phase 5,1,495,9009990,18202,2023
2689,Gurgaon,DLF Phase 5,4,2556,48763368,19078,2023
2690,Gurgaon,DLF Phase 5,3,2163,38979423,18021,2023
2691,Gurgaon,DLF Phase 5,4,2612,53815036,20603,2023
2692,Gurgaon,DLF Phase 5,1,630,10839780,17206,2023
2693,Gurgaon,DLF Phase 5,4,1944,32285952,16608,2023
2694,Gurgaon,DLF Phase 5,4,2540,51813460,20399,2023
2695,Gurgaon,DLF Phase 5,3,2304,39260160,17040,2023
2696,Gurgaon,DLF Phase 5,1,516,9864888,19118,2023
2697,Gurgaon,DLF Phase 5,1,611,12750959,20869,2023
2698,Gurgaon,DLF Phase 5,1,573,11619867,20279,2023
2699,Gurgaon,DLF Phase 5,2,1342,21841050,16275,2023
2700,Gurgaon,DLF Phase 5,4,2124,40519548,19077,2023
2701,Gurgaon,DLF Phase 5,4,2464,48572832,19713,2023
2702,Gurgaon,DLF Phase 5,1,415,7955135,19169,2023
2703,Gurgaon,DLF Phase 5,4,2536,45937104,18114,2023
2704,Gurgaon,DLF Phase 5,1,507,10310859,20337,2023
2705,Gurgaon,DLF Phase 5,1,781,12873223,16483,2023
2706,Gurgaon,DLF Phase 5,3,1506,31936236,21206,2023
2707,Gurgaon,DLF Phase 5,3,2007,32471253,16179,2023
2708,Gurgaon,DLF Phase 5,4,3068,62041096,20222,2023
2709,Gurgaon,DLF Phase 5,2,986,16619030,16855,2023
2710,Gurgaon,DLF Phase 5,4,2484,49252752,19828,2023
2711,Gurgaon,DLF Phase 5,3,1392,28661280,20590,2023
2712,Gurgaon,DLF Phase 5,4,2728,50233392,18414,2023
2713,Gurgaon,DLF Phase 5,4,2080,39008320,18754,2023
2714,Gurgaon,DLF Phase 5,3,2022,39592782,19581,2023
2715,Gurgaon,DLF Phase 5,2,1362,21766122,15981,2023
2716,Gurgaon,Golf Course Road,2,1428,31680180,22185,2023
2717,Gurgaon,Golf Course Road,4,1936,45497936,23501,2023
2718,Gurgaon,Golf Course Road,4,3008,61035328,20291,2023
2719,Gurgaon,Golf Course Road,1,675,13385250,19830,2023
2720,Gurgaon,Golf Course Road,2,1394,34965702,25083,2023
2721,Gurgaon,Golf Course Road,2,1476,33587856,22756,2023
2722,Gurgaon,Golf Course Road,2,806,16679364,20694,2023
2723,Gurgaon,Golf Course Road,1,453,9913452,21884,2023
2724,Gurgaon,Golf Course Road,2,1576,33356040,21165,2023
2725,Gurgaon,Golf Course Road,2,1206,23334894,19349,2023
2726,Gurgaon,Golf Course Road,3,2193,43487190,19830,2023
2727,Gurgaon,Golf Course Road,1,620,14610300,23565,2023
2728,Gurgaon,Golf Course Road,3,1371,30573300,22300,2023
2729,Gurgaon,Golf Course Road,1,617,15293579,24787,2023
2730,Gurgaon,Golf Course Road,2,1306,27712014,21219,2023
2731,Gurgaon,Golf Course Road,4,2724,65915352,24198,2023
2732,Gurgaon,Golf Course Road,3,1305,30816270,23614,2023
2733,Gurgaon,Golf Course Road,3,2190,51556980,23542,2023
2734,Gurgaon,Golf Course Road,3,2376,51623352,21727,2023
2735,Gurgaon,Golf Course Road,4,2652,54888444,20697,2023
2736,Gurgaon,Golf Course Road,3,2382,45736782,19201,2023
2737,Gurgaon,Golf Course Road,2,920,17585800,19115,2023
2738,Gurgaon,Golf Course Road,2,1314,29160288,22192,2023
2739,Gurgaon,Golf Course Road,1,618,14403726,23307,2023
2740,Gurgaon,Golf Course Road,2,982,20330346,20703,2023
2741,Gurgaon,Golf Course Road,4,2080,50286080,24176,2023
2742,Gurgaon,Golf Course Road,3,1554,32716362,21053,2023
2743,Gurgaon,Golf Course Road,3,1797,37616601,20933,2023
2744,Gurgaon,Golf Course Road,2,854,16168782,18933,2023
2745,Gurgaon,Golf Course Road,2,1528,30367472,19874,2023
2746,Gurgaon,Golf Course Road,2,1470,31512390,21437,2023
2747,Gurgaon,Golf Course Road,3,2319,58380825,25175,2023
2748,Gurgaon,Golf Course Road,2,1154,26623934,23071,2023
2749,Gurgaon,Golf Course Road,1,644,16119320,25030,2023
2750,Gurgaon,Golf Course Road,4,1860,44846460,24111,2023
2751,Gurgaon,Golf Course Road,3,1524,32651700,21425,2023
2752,Gurgaon,Golf Course Road,4,1608,36075480,22435,2023
2753,Gurgaon,Golf Course Road,4,1840,43874800,23845,2023
2754,Gurgaon,Golf Course Road,1,754,15360488,20372,2023
2755,Gurgaon,Golf Course Road,3,1917,46188198,24094,2023
2756,Gurgaon,Golf Course Road,3,1794,37001250,20625,2023
2757,Gurgaon,Golf Course Road,2,1328,26606480,20035,2023
2758,Gurgaon,Golf Course Road,2,888,21033168,23686,2023
2759,Gurgaon,Golf Course Road,4,2340,45739980,19547,2023
2760,Gurgaon,Golf Course Road,1,427,9994789,23407,2023
2761,Gurgaon,Golf Course Road,1,765,15322950,20030,2023
2762,Gurgaon,Golf Course Road,1,539,13072367,24253,2023
2763,Gurgaon,Golf Course Road,3,1701,32659200,19200,2023
2764,Gurgaon,Golf Course Road,1,570,11893050,20865,2023
2765,Gurgaon,Golf Course Road,3,1341,27359082,20402,2023
2766,Gurgaon,Golf Course Road,1,400,8496400,21241,2023
2767,Gurgaon,Golf Course Road,3,1374,29714124,21626,2023
2768,Gurgaon,Golf Course Road,3,1659,33873462,20418,2023
2769,Gurgaon,Golf Course Road,1,756,14196924,18779,2023
2770,Gurgaon,Golf Course Road,3,2010,42871290,21329,2023
2771,Gurgaon,Golf Course Road,4,2144,50371136,23494,2023
2772,Gurgaon,Golf Course Road,4,1720,39883360,23188,2023
2773,Gurgaon,Golf Course Road,3,1368,31878504,23303,2023
2774,Gurgaon,Golf Course Road,4,2436,50551872,20752,2023
2775,Gurgaon,Golf Course Road,1,433,8663897,20009,2023
2776,Gurgaon,Golf Course Road,4,2988,66252924,22173,2023
2777,Gurgaon,Golf Course Road,3,1590,37721160,23724,2023
2778,Gurgaon,Golf Course Road,3,1290,30732960,23824,2023
2779,Gurgaon,Golf Course Road,3,2286,45630846,19961,2023
2780,Gurgaon,Golf Course Road,2,814,15451348,18982,2023
